Row,BODYsync_Cl3,CROSSsync_Cl3,CROSSturn_Cl3,FACEsync_Cl3,HEADsync_Cl3,INTRAsync_Cl3,MovEx_Cl3,Speech_Cl3,STACK_Cl3
BODYsync_Cl3,NaN,0.000103794700463911,0.455265837426099,1.72474433719654e-06,0.259495089214582,5.71697689188966e-11,3.98335023373112e-05,0.000851794037368963,1.38448941200409e-09
CROSSsync_Cl3,NaN,NaN,0.000154617217102209,0.193934024578818,5.83045699795171e-06,0,0.404902182887415,0.296195181750235,0.0129994201839294
CROSSturn_Cl3,NaN,NaN,NaN,2.58642335522197e-06,0.237543215006662,3.11921916867115e-11,6.04608780958582e-05,0.00120158905530043,2.45954336897114e-09
FACEsync_Cl3,NaN,NaN,NaN,NaN,4.44741460325915e-08,0,0.258191906592052,0.0741334668647105,0.112264907230946
HEADsync_Cl3,NaN,NaN,NaN,NaN,NaN,3.55736349468636e-09,1.83185641769842e-06,6.43102654994384e-05,2.16846540723736e-11
INTRAsync_Cl3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
MovEx_Cl3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23609819586201,0.0249829632735559
Speech_Cl3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00242786136568629
STACK_Cl3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
