Row,BODYsync_MultiClass,CROSSsync_MultiClass,CROSSturn_MultiClass,FACEsync_MultiClass,HEADsync_MultiClass,INTRAsync_MultiClass,MovEx_MultiClass,Speech_MultiClass,STACK_MultiClass
BODYsync_MultiClass,0,5.92208939239658,5.55922050014784,5.98696669944037,3.9152098051161,0.622871483975564,7.94290650001156,9.64636750301879,9.51932638846535
CROSSsync_MultiClass,5.92208939239658,0,0.362868892248734,0.0648773070437914,2.00687958728047,5.29921790842101,2.02081710761498,3.72427811062221,3.59723699606878
CROSSturn_MultiClass,5.55922050014784,0.362868892248734,0,0.427746199292526,1.64401069503174,4.93634901617228,2.38368599986371,4.08714700287094,3.96010588831751
FACEsync_MultiClass,5.98696669944037,0.0648773070437914,0.427746199292526,0,2.07175689432427,5.36409521546481,1.95593980057119,3.65940080357842,3.53235968902498
HEADsync_MultiClass,3.9152098051161,2.00687958728047,1.64401069503174,2.07175689432427,0,3.29233832114054,4.02769669489545,5.73115769790268,5.60411658334925
INTRAsync_MultiClass,0.622871483975564,5.29921790842101,4.93634901617228,5.36409521546481,3.29233832114054,0,7.32003501603599,9.02349601904322,8.89645490448979
MovEx_MultiClass,7.94290650001156,2.02081710761498,2.38368599986371,1.95593980057119,4.02769669489545,7.32003501603599,0,1.70346100300723,1.5764198884538
Speech_MultiClass,9.64636750301879,3.72427811062221,4.08714700287094,3.65940080357842,5.73115769790268,9.02349601904322,1.70346100300723,0,0.127041114553432
STACK_MultiClass,9.51932638846535,3.59723699606878,3.96010588831751,3.53235968902498,5.60411658334925,8.89645490448979,1.5764198884538,0.127041114553432,0
